season,week,game_id,posteam,qb_id,qb_name,plays,actual_pass_rate,expected_pass_rate,proe
2021,5,2021_05_GB_CIN,CIN,00-0036442,J.Burrow,65,0.6461538461538462,0.6364171743392945,0.9736671814551721
2021,5,2021_05_GB_CIN,GB,00-0023459,Aa.Rodgers,62,0.6451612903225806,0.6200075413911573,2.515374893142331
2021,5,2021_05_IND_BAL,BAL,00-0034796,L.Jackson,68,0.75,0.6749802634996527,7.501973650034736
2021,5,2021_05_IND_BAL,IND,00-0032950,C.Wentz,62,0.5967741935483871,0.5672963864860996,2.9477807062287487
2021,5,2021_05_LA_SEA,LA,00-0026498,M.Stafford,66,0.5757575757575758,0.49374593670169514,8.201163905588063
2021,5,2021_05_LA_SEA,SEA,00-0029263,R.Wilson,37,0.5135135135135135,0.6087625075030971,-9.524899398958361
2021,5,2021_05_MIA_TB,MIA,00-0033119,J.Brissett,51,0.8235294117647058,0.6234915163002762,20.003789546442967
2021,5,2021_05_MIA_TB,TB,00-0019596,T.Brady,61,0.7049180327868853,0.5595415041583484,14.537652862853692
2021,5,2021_05_NE_HOU,HOU,00-0036898,D.Mills,53,0.5849056603773585,0.602758914513408,-1.7853254136049523
2021,5,2021_05_NE_HOU,NE,00-0036972,M.Jones,58,0.5,0.6335610343978323,-13.356103439783228
2021,5,2021_05_NO_WAS,NO,00-0031503,J.Winston,54,0.6296296296296297,0.5302114904754691,9.941813915416047
2021,5,2021_05_NO_WAS,WAS,00-0031800,T.Heinicke,76,0.631578947368421,0.5977245061413238,3.385444122709726
2021,5,2021_05_NYG_DAL,DAL,00-0033077,D.Prescott,69,0.4927536231884058,0.5618243832681058,-6.9070760079700015
2021,5,2021_05_NYG_DAL,NYG,00-0035710,D.Jones,28,0.5,0.6107381443892207,-11.073814438922065
2021,5,2021_05_NYJ_ATL,ATL,00-0026143,M.Ryan,71,0.6197183098591549,0.5758637013569684,4.385460850218652
2021,5,2021_05_NYJ_ATL,NYJ,00-0037013,Z.Wilson,51,0.6666666666666666,0.6988755677844963,-3.2208901117829716
2021,5,2021_05_PHI_CAR,CAR,00-0034869,S.Darnold,66,0.6363636363636364,0.6294528598135168,0.6910776550119574
2021,5,2021_05_PHI_CAR,PHI,00-0036389,J.Hurts,59,0.6779661016949152,0.6305661401001074,4.73999615948079
2021,5,2021_05_SF_ARI,ARI,00-0035228,K.Murray,57,0.5789473684210527,0.538180914495075,4.076645392597768
2021,5,2021_05_SF_ARI,SF,00-0037012,T.Lance,57,0.5789473684210527,0.6644571852265743,-8.550981680552164
2021,5,2021_05_TEN_JAX,JAX,00-0036971,T.Lawrence,65,0.5692307692307692,0.671695225743147,-10.246445651237782
2021,5,2021_05_TEN_JAX,TEN,00-0029701,R.Tannehill,61,0.4262295081967213,0.5453827023872586,-11.915319419053734
2021,6,2021_06_ARI_CLE,ARI,00-0035228,K.Murray,65,0.49230769230769234,0.5144683064176486,-2.2160614109956303
2021,6,2021_06_ARI_CLE,CLE,00-0034855,B.Mayfield,51,0.6862745098039216,0.7137998669755226,-2.752535717160094
2021,6,2021_06_BUF_TEN,BUF,00-0034857,J.Allen,72,0.7361111111111112,0.6346685687700907,10.144254234102037
2021,6,2021_06_BUF_TEN,TEN,00-0029701,R.Tannehill,50,0.58,0.641081668138504,-6.108166813850403
2021,6,2021_06_CIN_DET,CIN,00-0036442,J.Burrow,60,0.5833333333333334,0.5782289048035939,0.510442852973938
2021,6,2021_06_CIN_DET,DET,00-0033106,J.Goff,60,0.7166666666666667,0.7170131015280883,-0.03464348614215851
2021,6,2021_06_DAL_NE,DAL,00-0033077,D.Prescott,80,0.6375,0.606216108892113,3.128389110788703
2021,6,2021_06_DAL_NE,NE,00-0036972,M.Jones,47,0.48936170212765956,0.6057133776076297,-11.635167547997009
2021,6,2021_06_GB_CHI,CHI,00-0036945,J.Fields,58,0.6379310344827587,0.6834944209148144,-4.556338643205577
2021,6,2021_06_GB_CHI,GB,00-0023459,Aa.Rodgers,52,0.5192307692307693,0.4918943581601175,2.733641107065173
2021,6,2021_06_HOU_IND,HOU,00-0036898,D.Mills,73,0.6164383561643836,0.6813581059240315,-6.491974975964794
2021,6,2021_06_HOU_IND,IND,00-0032950,C.Wentz,47,0.48936170212765956,0.5519965848627877,-6.2634882735128095
2021,6,2021_06_KC_WAS,KC,00-0033873,P.Mahomes,78,0.6923076923076923,0.5365026480494401,15.580504425825216
2021,6,2021_06_KC_WAS,WAS,00-0031800,T.Heinicke,57,0.6666666666666666,0.6343614793660348,3.2305187300631872
2021,6,2021_06_LAC_BAL,BAL,00-0034796,L.Jackson,65,0.5076923076923077,0.5182641794475226,-1.057187175521484
2021,6,2021_06_LAC_BAL,LAC,00-0036355,J.Herbert,53,0.7924528301886793,0.702421820669804,9.003100951887527
2021,6,2021_06_LA_NYG,LA,00-0026498,M.Stafford,57,0.5789473684210527,0.5579147490493038,2.1032619371748806
2021,6,2021_06_LA_NYG,NYG,00-0035710,D.Jones,72,0.7638888888888888,0.6996654185156027,6.422347037328614
2021,6,2021_06_LV_DEN,DEN,00-0031237,T.Bridgewater,75,0.7333333333333333,0.754668696920077,-2.1335363586743674
2021,6,2021_06_LV_DEN,LV,00-0031280,D.Carr,51,0.5686274509803921,0.5702522565044609,-0.162480552406872
2021,6,2021_06_MIA_JAX,JAX,00-0036971,T.Lawrence,62,0.7096774193548387,0.6862958030354592,2.33816163193795
2021,6,2021_06_MIA_JAX,MIA,00-0036212,T.Tagovailoa,65,0.7384615384615385,0.6494800728100997,8.898146565143879
2021,6,2021_06_MIN_CAR,CAR,00-0034869,S.Darnold,67,0.7164179104477612,0.7221918223953959,-0.5773911947634682
2021,6,2021_06_MIN_CAR,MIN,00-0029604,K.Cousins,81,0.5802469135802469,0.5697213849167765,1.052552866347042
2021,6,2021_06_SEA_PIT,PIT,00-0022924,B.Roethlisberger,69,0.5942028985507246,0.6185633648132932,-2.43604662625686
2021,6,2021_06_SEA_PIT,SEA,00-0030565,G.Smith,61,0.5901639344262295,0.6531973613090203,-6.3033426882790735
2021,6,2021_06_TB_PHI,PHI,00-0036389,J.Hurts,47,0.7021276595744681,0.7322703542861533,-3.014269471168518
2021,6,2021_06_TB_PHI,TB,00-0019596,T.Brady,69,0.6086956521739131,0.5332584918841071,7.543716028980587
2021,7,2021_07_ATL_MIA,ATL,00-0026143,M.Ryan,60,0.6833333333333333,0.6256275117397309,5.7705821593602495
2021,7,2021_07_ATL_MIA,MIA,00-0036212,T.Tagovailoa,69,0.6231884057971014,0.6284410474093064,-0.5252641612204952
2021,7,2021_07_CAR_NYG,CAR,00-0034869,S.Darnold,43,0.627906976744186,0.5913457932860352,3.656118345815082
2021,7,2021_07_CAR_NYG,NYG,00-0035710,D.Jones,61,0.5409836065573771,0.5305757484719401,1.0407858085436898
2021,7,2021_07_CHI_TB,CHI,00-0036945,J.Fields,65,0.6615384615384615,0.6465644960220044,1.497396551645719
2021,7,2021_07_CHI_TB,TB,00-0019596,T.Brady,62,0.5806451612903226,0.5661894138301572,1.4455747460165331
2021,7,2021_07_CIN_BAL,BAL,00-0034796,L.Jackson,59,0.711864406779661,0.6773530439300052,3.45113628496558
2021,7,2021_07_CIN_BAL,CIN,00-0036442,J.Burrow,61,0.6065573770491803,0.5318710253131195,7.468635173606091
2021,7,2021_07_DEN_CLE,CLE,00-0028986,C.Keenum,66,0.5454545454545454,0.5064464764048656,3.900806904967987
2021,7,2021_07_DEN_CLE,DEN,00-0031237,T.Bridgewater,48,0.7083333333333334,0.6595680356646577,4.8765297668675585
2021,7,2021_07_DET_LA,DET,00-0033106,J.Goff,62,0.5967741935483871,0.6731824456684051,-7.6408252120018005
2021,7,2021_07_DET_LA,LA,00-0026498,M.Stafford,59,0.711864406779661,0.5807935582884287,13.107084849123227
2021,7,2021_07_HOU_ARI,ARI,00-0035228,K.Murray,66,0.5,0.5484588672265862,-4.845886722658619
2021,7,2021_07_HOU_ARI,HOU,00-0036898,D.Mills,48,0.6875,0.6903302725404501,-0.2830272540450096
2021,7,2021_07_IND_SF,IND,00-0032950,C.Wentz,61,0.4918032786885246,0.5385828479880193,-4.677956929949463
2021,7,2021_07_IND_SF,SF,00-0031345,J.Garoppolo,52,0.5576923076923077,0.6751434671191069,-11.745115942679918
2021,7,2021_07_KC_TEN,KC,00-0033873,P.Mahomes,47,0.8936170212765957,0.7490529963310729,14.456402494552288
2021,7,2021_07_KC_TEN,TEN,00-0029701,R.Tannehill,59,0.4915254237288136,0.5117912615759898,-2.0265837847176247
2021,7,2021_07_NO_SEA,NO,00-0031503,J.Winston,66,0.6212121212121212,0.6097476913621931,1.1464429849928075
2021,7,2021_07_NO_SEA,SEA,00-0030565,G.Smith,49,0.5102040816326531,0.6287564854232632,-11.855240379061017
2021,7,2021_07_NYJ_NE,NE,00-0036972,M.Jones,59,0.6610169491525424,0.5865363925695419,7.448055658300044
2021,7,2021_07_NYJ_NE,NYJ,00-0037013,Z.Wilson,19,0.5789473684210527,0.6064065506583766,-2.7459182237323962
2021,7,2021_07_PHI_LV,LV,00-0031280,D.Carr,61,0.5737704918032787,0.5191755978787531,5.459489392452553
2021,7,2021_07_PHI_LV,PHI,00-0036389,J.Hurts,63,0.6190476190476191,0.7324688187430776,-11.342119969545848
2021,7,2021_07_WAS_GB,GB,00-0023459,Aa.Rodgers,53,0.7547169811320755,0.6061262221971773,14.85907589348982
2021,7,2021_07_WAS_GB,WAS,00-0031800,T.Heinicke,68,0.6764705882352942,0.6746509780778605,0.18196101574336782
2021,8,2021_08_CAR_ATL,ATL,00-0026143,M.Ryan,49,0.6122448979591837,0.6872046465168193,-7.4959748557635715
2021,8,2021_08_CAR_ATL,CAR,00-0034869,S.Darnold,62,0.43548387096774194,0.5907582323397359,-15.527436137199402
2021,8,2021_08_CIN_NYJ,CIN,00-0036442,J.Burrow,52,0.7115384615384616,0.599402787307134,11.21356742313275
2021,8,2021_08_CIN_NYJ,NYJ,00-0034401,M.White,68,0.6764705882352942,0.5950710446957279,8.139954353956615
2021,8,2021_08_DAL_MIN,DAL,00-0033662,C.Rush,66,0.6666666666666666,0.6807001833662842,-1.4033516699617559
2021,8,2021_08_DAL_MIN,MIN,00-0029604,K.Cousins,55,0.6727272727272727,0.6753689367662776,-0.2641664039004933
2021,8,2021_08_GB_ARI,ARI,00-0035228,K.Murray,54,0.6481481481481481,0.646592766046524,0.15553821016241004
2021,8,2021_08_GB_ARI,GB,00-0023459,Aa.Rodgers,68,0.5441176470588235,0.5465265102684498,-0.24088632096262538
2021,8,2021_08_JAX_SEA,JAX,00-0036971,T.Lawrence,73,0.7808219178082192,0.717724180793109,6.309773701511017
2021,8,2021_08_JAX_SEA,SEA,00-0030565,G.Smith,50,0.54,0.5220475500822067,1.7952449917793274
2021,8,2021_08_LA_HOU,HOU,00-0036898,D.Mills,57,0.7543859649122807,0.7278754151704019,2.6510549741878844
2021,8,2021_08_LA_HOU,LA,00-0026498,M.Stafford,58,0.5517241379310345,0.5180089484001028,3.371518953093167
2021,8,2021_08_MIA_BUF,BUF,00-0034857,J.Allen,62,0.6935483870967742,0.5804775099480345,11.307087714873976
2021,8,2021_08_MIA_BUF,MIA,00-0036212,T.Tagovailoa,63,0.6825396825396826,0.6682222880541332,1.4317394485549322
2021,8,2021_08_NE_LAC,LAC,00-0036355,J.Herbert,57,0.6842105263157895,0.7214911533029456,-3.7280626987156116
2021,8,2021_08_NE_LAC,NE,00-0036972,M.Jones,71,0.5070422535211268,0.5697664648924076,-6.272421137128077
2021,8,2021_08_NYG_KC,KC,00-0033873,P.Mahomes,72,0.6805555555555556,0.5871627943383323,9.339276121722328
2021,8,2021_08_NYG_KC,NYG,00-0035710,D.Jones,49,0.7142857142857143,0.6421158429311247,7.216987135458965
2021,8,2021_08_PHI_DET,DET,00-0033106,J.Goff,55,0.7272727272727273,0.7613996386528015,-3.4126911380074243
2021,8,2021_08_PHI_DET,PHI,00-0036389,J.Hurts,47,0.3617021276595745,0.5154698700346845,-15.376774237511006
2021,8,2021_08_PIT_CLE,CLE,00-0034855,B.Mayfield,57,0.631578947368421,0.6574889978295878,-2.5910050461166785
2021,8,2021_08_PIT_CLE,PIT,00-0022924,B.Roethlisberger,65,0.5538461538461539,0.5658884894675933,-1.2042335621439493
2021,8,2021_08_SF_CHI,CHI,00-0036945,J.Fields,63,0.5873015873015873,0.6311926557904198,-4.389106848883251
2021,8,2021_08_SF_CHI,SF,00-0031345,J.Garoppolo,49,0.5306122448979592,0.5802801224041958,-4.966787750623664
2021,8,2021_08_TB_NO,NO,00-0031503,J.Winston,19,0.6842105263157895,0.54896327461067,13.524725170511948
2021,8,2021_08_TB_NO,TB,00-0019596,T.Brady,57,0.7543859649122807,0.7086142079349149,4.577175697736573
2021,8,2021_08_TEN_IND,IND,00-0032950,C.Wentz,70,0.7428571428571429,0.6819753827793258,6.08817600778171
2021,8,2021_08_TEN_IND,TEN,00-0029701,R.Tannehill,65,0.5538461538461539,0.6357952099580031,-8.194905611184927
2021,8,2021_08_WAS_DEN,DEN,00-0031237,T.Bridgewater,50,0.58,0.5831271822750569,-0.3127182275056839
2021,8,2021_08_WAS_DEN,WAS,00-0031800,T.Heinicke,68,0.6617647058823529,0.6571471702088328,0.46175356735201445
2021,9,2021_09_ARI_SF,ARI,00-0027688,C.McCoy,63,0.4444444444444444,0.44425821558587136,0.018622885857309614
2021,9,2021_09_ARI_SF,SF,00-0031345,J.Garoppolo,55,0.8181818181818182,0.7559687969359484,6.221302124586972
2021,9,2021_09_ATL_NO,ATL,00-0026143,M.Ryan,54,0.6296296296296297,0.6113233875345301,1.8306242095099554
2021,9,2021_09_ATL_NO,NO,00-0032156,T.Siemian,66,0.6363636363636364,0.7013733983039856,-6.500976194034923
2021,9,2021_09_BUF_JAX,BUF,00-0034857,J.Allen,65,0.8307692307692308,0.714692691885508,11.607653888372274
2021,9,2021_09_BUF_JAX,JAX,00-0036971,T.Lawrence,45,0.5777777777777777,0.5666678675346905,1.1109910243087344
2021,9,2021_09_CHI_PIT,CHI,00-0036945,J.Fields,58,0.6379310344827587,0.7072111373317653,-6.928010284900665
2021,9,2021_09_CHI_PIT,PIT,00-0022924,B.Roethlisberger,62,0.5161290322580645,0.5553786910830005,-3.924965882493604
2021,9,2021_09_CLE_CIN,CIN,00-0036442,J.Burrow,62,0.6935483870967742,0.6703121030042248,2.3236284092549355
2021,9,2021_09_CLE_CIN,CLE,00-0034855,B.Mayfield,46,0.5,0.4596011247485876,4.039887525141239
2021,9,2021_09_DEN_DAL,DAL,00-0033077,D.Prescott,57,0.7543859649122807,0.723320177772589,3.1065787139691805
2021,9,2021_09_DEN_DAL,DEN,00-0031237,T.Bridgewater,71,0.4507042253521127,0.5204369064787744,-6.973268112666171
2021,9,2021_09_GB_KC,GB,00-0036264,J.Love,60,0.65,0.6894458636641503,-3.944586366415024
2021,9,2021_09_GB_KC,KC,00-0033873,P.Mahomes,60,0.6333333333333333,0.5330387149006128,10.02946184327205
2021,9,2021_09_HOU_MIA,HOU,00-0028118,T.Taylor,65,0.7692307692307693,0.6919500626050509,7.728070662571834
2021,9,2021_09_HOU_MIA,MIA,00-0033119,J.Brissett,72,0.6666666666666666,0.5751573800937169,9.150928657294976
2021,9,2021_09_LAC_PHI,LAC,00-0036355,J.Herbert,63,0.6190476190476191,0.5483615935321838,7.068602551543523
2021,9,2021_09_LAC_PHI,PHI,00-0036389,J.Hurts,57,0.42105263157894735,0.6121666818334345,-19.111405025448715
2021,9,2021_09_LV_NYG,LV,00-0031280,D.Carr,66,0.7121212121212122,0.6418455340193979,7.027567810181416
2021,9,2021_09_LV_NYG,NYG,00-0035710,D.Jones,51,0.47058823529411764,0.5515814271627688,-8.099319186865115
2021,9,2021_09_MIN_BAL,BAL,00-0034796,L.Jackson,88,0.6022727272727273,0.633373911915855,-3.11011846431277
2021,9,2021_09_MIN_BAL,MIN,00-0029604,K.Cousins,52,0.5384615384615384,0.6400740072131157,-10.161246875157723
2021,9,2021_09_NE_CAR,CAR,00-0034869,S.Darnold,55,0.6545454545454545,0.6889628475362605,-3.4417392990805884
2021,9,2021_09_NE_CAR,NE,00-0036972,M.Jones,56,0.35714285714285715,0.6145783569663763,-25.743549982351915
2021,9,2021_09_NYJ_IND,IND,00-0032950,C.Wentz,59,0.559322033898305,0.5614413669553854,-0.2119333057080285
2021,9,2021_09_NYJ_IND,NYJ,00-0034401,M.White,14,0.7857142857142857,0.5567867266280311,22.892755908625467
2021,9,2021_09_TEN_LA,LA,00-0026498,M.Stafford,72,0.75,0.7196324889858564,3.0367511014143624
2021,9,2021_09_TEN_LA,TEN,00-0029701,R.Tannehill,53,0.5283018867924528,0.5153354648149239,1.2966421977528986
2021,10,2021_10_ATL_DAL,ATL,00-0026143,M.Ryan,41,0.5609756097560976,0.6707433331303481,-10.976772337425047
2021,10,2021_10_ATL_DAL,DAL,00-0033077,D.Prescott,57,0.5614035087719298,0.5798863222201666,-1.84828134482367
2021,10,2021_10_BAL_MIA,BAL,00-0034796,L.Jackson,66,0.7121212121212122,0.7397987912550117,-2.7677579133799584
2021,10,2021_10_BAL_MIA,MIA,00-0033119,J.Brissett,36,0.7222222222222222,0.6549315849939982,6.729063722822401
2021,10,2021_10_BUF_NYJ,BUF,00-0034857,J.Allen,53,0.6226415094339622,0.5248395480777858,9.780196135617652
2021,10,2021_10_BUF_NYJ,NYJ,00-0034401,M.White,65,0.6923076923076923,0.7146666994461647,-2.2359007138472338
2021,10,2021_10_CAR_ARI,ARI,00-0027688,C.McCoy,32,0.71875,0.6816443223506212,3.7105677649378777
2021,10,2021_10_CAR_ARI,CAR,00-0033275,P.Walker,59,0.4915254237288136,0.5118884553785547,-2.0363031649741075
2021,10,2021_10_CLE_NE,CLE,00-0034855,B.Mayfield,34,0.6470588235294118,0.6022725657505148,4.4786257778897
2021,10,2021_10_CLE_NE,NE,00-0036972,M.Jones,55,0.45454545454545453,0.571019891581752,-11.647443703629754
2021,10,2021_10_DET_PIT,DET,00-0033106,J.Goff,68,0.4264705882352941,0.683392568546183,-25.692198031088886
2021,10,2021_10_DET_PIT,PIT,00-0034771,M.Rudolph,80,0.6625,0.6887662123888731,-2.62662123888731
2021,10,2021_10_JAX_IND,IND,00-0032950,C.Wentz,58,0.603448275862069,0.6196428560491266,-1.6194580187057626
2021,10,2021_10_JAX_IND,JAX,00-0036971,T.Lawrence,60,0.6833333333333333,0.7117075582345327,-2.837422490119934
2021,10,2021_10_KC_LV,KC,00-0033873,P.Mahomes,71,0.704225352112676,0.5590875226689477,14.513782944372842
2021,10,2021_10_KC_LV,LV,00-0031280,D.Carr,51,0.7843137254901961,0.6775804877865548,10.673323770364126
2021,10,2021_10_LA_SF,LA,00-0026498,M.Stafford,50,0.82,0.7444235861301423,7.557641386985779
2021,10,2021_10_LA_SF,SF,00-0031345,J.Garoppolo,64,0.3125,0.508012866077479,-19.551286607747898
2021,10,2021_10_MIN_LAC,LAC,00-0036355,J.Herbert,55,0.6727272727272727,0.6444557493383234,2.8271523388949307
2021,10,2021_10_MIN_LAC,MIN,00-0029604,K.Cousins,68,0.5735294117647058,0.5776147469878197,-0.4085335223113789
2021,10,2021_10_NO_TEN,NO,00-0032156,T.Siemian,58,0.6379310344827587,0.6885750812703165,-5.0644046787557935
2021,10,2021_10_NO_TEN,TEN,00-0029701,R.Tannehill,56,0.5357142857142857,0.5519061173711505,-1.619183165686471
2021,10,2021_10_PHI_DEN,DEN,00-0031237,T.Bridgewater,52,0.6730769230769231,0.6690006585648427,0.40762645120804125
2021,10,2021_10_PHI_DEN,PHI,00-0036389,J.Hurts,61,0.4262295081967213,0.5825863769735957,-15.635686877687446
2021,10,2021_10_SEA_GB,GB,00-0023459,A.Rodgers,69,0.5652173913043478,0.5092741187283958,5.5943272575952
2021,10,2021_10_SEA_GB,SEA,00-0029263,R.Wilson,59,0.8135593220338984,0.7043979223501884,10.916139968370986
2021,10,2021_10_TB_WAS,TB,00-0019596,T.Brady,45,0.7111111111111111,0.6642408488525284,4.687026225858265
2021,10,2021_10_TB_WAS,WAS,00-0031800,T.Heinicke,71,0.5633802816901409,0.5356397972980016,2.7740484392139275
2021,11,2021_11_ARI_SEA,ARI,00-0027688,C.McCoy,78,0.6153846153846154,0.527318894624328,8.806572076028738
2021,11,2021_11_ARI_SEA,SEA,00-0029263,R.Wilson,48,0.6041666666666666,0.690169078608354,-8.600241194168726
2021,11,2021_11_BAL_CHI,BAL,00-0035993,T.Huntley,76,0.5789473684210527,0.6808124231664758,-10.186505474542317
2021,11,2021_11_BAL_CHI,CHI,00-0036945,J.Fields,29,0.4827586206896552,0.597182085287982,-11.442346459832685
2021,11,2021_11_CIN_LV,CIN,00-0036442,J.Burrow,69,0.4927536231884058,0.5423573747925137,-4.960375160410784
2021,11,2021_11_CIN_LV,LV,00-0031280,D.Carr,46,0.6086956521739131,0.6649635693301326,-5.626791715621948
2021,11,2021_11_DAL_KC,DAL,00-0033077,D.Prescott,64,0.75,0.740698519628495,0.9301480371505022
2021,11,2021_11_DAL_KC,KC,00-0033873,P.Mahomes,61,0.6721311475409836,0.5226154272429279,14.951572029805574
2021,11,2021_11_DET_CLE,CLE,00-0034855,B.Mayfield,62,0.5161290322580645,0.5971086765489271,-8.097964429086254
2021,11,2021_11_DET_CLE,DET,00-0034177,T.Boyle,45,0.5111111111111111,0.6570417354504268,-14.593062433931562
2021,11,2021_11_GB_MIN,GB,00-0023459,A.Rodgers,52,0.6923076923076923,0.702863811300351,-1.0556118992658763
2021,11,2021_11_GB_MIN,MIN,00-0029604,K.Cousins,64,0.578125,0.5760000082664192,0.21249917335808277
2021,11,2021_11_HOU_TEN,HOU,00-0028118,T.Taylor,61,0.45901639344262296,0.5300407135462175,-7.102432010359451
2021,11,2021_11_HOU_TEN,TEN,00-0029701,R.Tannehill,78,0.6794871794871795,0.7476915850853308,-6.820440559815138
2021,11,2021_11_IND_BUF,BUF,00-0034857,J.Allen,47,0.7872340425531915,0.7026271610818011,8.460688147139042
2021,11,2021_11_IND_BUF,IND,00-0032950,C.Wentz,64,0.296875,0.44532103172969073,-14.844603172969073
2021,11,2021_11_MIA_NYJ,MIA,00-0036212,T.Tagovailoa,65,0.5230769230769231,0.5588126620421043,-3.5735738965181203
2021,11,2021_11_MIA_NYJ,NYJ,00-0026158,J.Flacco,57,0.7017543859649122,0.6543694039185842,4.738498204632809
2021,11,2021_11_NE_ATL,ATL,00-0026143,M.Ryan,48,0.6666666666666666,0.6352888541296124,3.137781253705422
2021,11,2021_11_NE_ATL,NE,00-0036972,M.Jones,56,0.5357142857142857,0.5363587961931314,-0.06445104788456645
2021,11,2021_11_NO_PHI,NO,00-0032156,T.Siemian,61,0.6721311475409836,0.7434757723182929,-7.134462477730923
2021,11,2021_11_NO_PHI,PHI,00-0036389,J.Hurts,75,0.41333333333333333,0.5504881230990092,-13.715478976567587
2021,11,2021_11_NYG_TB,NYG,00-0035710,D.Jones,52,0.75,0.6468197376682208,10.31802623317792
2021,11,2021_11_NYG_TB,TB,00-0019596,T.Brady,69,0.6811594202898551,0.5505878685609155,13.057155172893966
2021,11,2021_11_PIT_LAC,LAC,00-0036355,J.Herbert,64,0.734375,0.5966548291034997,13.772017089650035
2021,11,2021_11_PIT_LAC,PIT,00-0022924,B.Roethlisberger,64,0.734375,0.6918873188551515,4.248768114484847
2021,11,2021_11_SF_JAX,JAX,00-0036971,T.Lawrence,44,0.6818181818181818,0.7559151256626303,-7.409694384444844
2021,11,2021_11_SF_JAX,SF,00-0031345,J.Garoppolo,63,0.3968253968253968,0.5186078007377329,-12.178240391233611
2021,11,2021_11_WAS_CAR,CAR,00-0027939,C.Newton,45,0.6222222222222222,0.6844712247451147,-6.224900252289242
2021,11,2021_11_WAS_CAR,WAS,00-0031800,T.Heinicke,62,0.41935483870967744,0.5881212060489962,-16.87663673393188
2021,12,2021_12_ATL_JAX,ATL,00-0026143,M.Ryan,57,0.543859649122807,0.5630389797060114,-1.9179330583204304
2021,12,2021_12_ATL_JAX,JAX,00-0036971,T.Lawrence,71,0.6197183098591549,0.6843302976077711,-6.461198774861618
2021,12,2021_12_BUF_NO,BUF,00-0034857,J.Allen,62,0.5483870967741935,0.582178092050937,-3.3790995276743367
2021,12,2021_12_BUF_NO,NO,00-0032156,T.Siemian,53,0.5849056603773585,0.7250279174098428,-14.012225703248438
2021,12,2021_12_CAR_MIA,CAR,00-0027939,C.Newton,39,0.5641025641025641,0.6739953267268646,-10.989276262430044
2021,12,2021_12_CAR_MIA,MIA,00-0036212,T.Tagovailoa,68,0.47058823529411764,0.5396273929406615,-6.903915764654384
2021,12,2021_12_CHI_DET,CHI,00-0027973,A.Dalton,65,0.6615384615384615,0.6602816714690282,0.1256790069433359
2021,12,2021_12_CHI_DET,DET,00-0033106,J.Goff,44,0.5681818181818182,0.5994139361110601,-3.1232117929241876
2021,12,2021_12_CLE_BAL,BAL,00-0034796,L.Jackson,72,0.5138888888888888,0.5455561372348003,-3.1667248345911503
2021,12,2021_12_CLE_BAL,CLE,00-0034855,B.Mayfield,56,0.7142857142857143,0.6918969601392746,2.2388754146439687
2021,12,2021_12_LAC_DEN,DEN,00-0031237,T.Bridgewater,37,0.4864864864864865,0.4822585902403335,0.4227896246152955
2021,12,2021_12_LAC_DEN,LAC,00-0036355,J.Herbert,63,0.8095238095238095,0.7491958917133392,6.032791781047034
2021,12,2021_12_LA_GB,GB,00-0023459,A.Rodgers,77,0.5974025974025974,0.5692556314654165,2.814696593718095
2021,12,2021_12_LA_GB,LA,00-0026498,M.Stafford,58,0.6896551724137931,0.7356239913095688,-4.59688188957757
2021,12,2021_12_LV_DAL,DAL,00-0033077,D.Prescott,66,0.7272727272727273,0.6951807540926066,3.2091973180120643
2021,12,2021_12_LV_DAL,LV,00-0031280,D.Carr,75,0.56,0.5548876549800237,0.5112345019976298
2021,12,2021_12_MIN_SF,MIN,00-0029604,K.Cousins,50,0.66,0.6652792471647263,-0.5279247164726257
2021,12,2021_12_MIN_SF,SF,00-0031345,J.Garoppolo,63,0.4444444444444444,0.5884046241167992,-14.396017967235474
2021,12,2021_12_NYJ_HOU,HOU,00-0028118,T.Taylor,55,0.5818181818181818,0.7148749072443356,-13.30567254261537
2021,12,2021_12_NYJ_HOU,NYJ,00-0037013,Z.Wilson,61,0.45901639344262296,0.5609275574689029,-10.191116402627992
2021,12,2021_12_PHI_NYG,NYG,00-0035710,D.Jones,57,0.5789473684210527,0.5321345058710951,4.681286254995747
2021,12,2021_12_PHI_NYG,PHI,00-0036389,J.Hurts,63,0.5238095238095238,0.6910408323719388,-16.7231308562415
2021,12,2021_12_PIT_CIN,CIN,00-0036442,J.Burrow,60,0.45,0.5023440212011338,-5.234402120113373
2021,12,2021_12_PIT_CIN,PIT,00-0022924,B.Roethlisberger,59,0.7457627118644068,0.75208666314513,-0.6323951280723183
2021,12,2021_12_SEA_WAS,SEA,00-0029263,R.Wilson,45,0.7555555555555555,0.7334187308947245,2.2136824660831027
2021,12,2021_12_SEA_WAS,WAS,00-0031800,T.Heinicke,77,0.4935064935064935,0.5188584914068123,-2.535199790031879
2021,12,2021_12_TB_IND,IND,00-0032950,C.Wentz,67,0.7313432835820896,0.6331913277729234,9.815195580916619
2021,12,2021_12_TB_IND,TB,00-0019596,T.Brady,62,0.5806451612903226,0.5575331814827458,2.3111979807576826
2021,12,2021_12_TEN_NE,NE,00-0036972,M.Jones,56,0.6071428571428571,0.5974767938522356,0.9666063290621553
2021,12,2021_12_TEN_NE,TEN,00-0029701,R.Tannehill,60,0.4166666666666667,0.6276394106447697,-21.0972743978103
2021,13,2021_13_ARI_CHI,ARI,00-0035228,K.Murray,45,0.4666666666666667,0.5286934667163425,-6.202680004967584
